agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,tag,created_at
e643514a-7886-461e-9bd2-9fbb6eaa2d9b,APIError,sympy__sympy-19783,sbv-qwen2-5-coder-32b-instruct,37,0.02352843,0,mini-swe-agent-1,,
d0ad7f9f-018b-4066-a437-0f0fafe83cd2,Submitted,sympy__sympy-19954,sbv-qwen2-5-coder-32b-instruct,19,0.005693489999999999,1,mini-swe-agent-1,,
d4451f01-f9d4-4174-bf8f-ddfd179d8ea1,Submitted,sympy__sympy-20154,sbv-qwen2-5-coder-32b-instruct,16,0.008304449999999998,1,mini-swe-agent-1,,
3e340f56-ef27-4d70-acea-016017001055,APIError,sympy__sympy-20428,sbv-qwen2-5-coder-32b-instruct,31,0.016176329999999996,0,mini-swe-agent-1,,
0ad17130-b69b-49b1-9199-da5aa23ab27f,APIError,sympy__sympy-20438,sbv-qwen2-5-coder-32b-instruct,38,0.04073298000000001,0,mini-swe-agent-1,,
aee86f90-b60e-4553-a912-6c9637a2c5d6,APIError,sympy__sympy-20590,sbv-qwen2-5-coder-32b-instruct,32,0.03255422999999999,0,mini-swe-agent-1,,
18117fa0-1c98-4ccf-b645-097949f2d8e7,APIError,sympy__sympy-20801,sbv-qwen2-5-coder-32b-instruct,35,0.030614130000000003,0,mini-swe-agent-1,,
c1dca8a1-e101-484e-b1f7-f230db223c98,APIError,sympy__sympy-20916,sbv-qwen2-5-coder-32b-instruct,22,0.008427899999999999,0,mini-swe-agent-1,,
b33eb125-c105-4c94-8e0e-7d0a8ccaea9f,APIError,sympy__sympy-21379,sbv-qwen2-5-coder-32b-instruct,95,0.24767457,0,mini-swe-agent-1,,
3e45663b-12e5-4a32-8361-097d6684bfda,LimitsExceeded,sympy__sympy-21596,sbv-qwen2-5-coder-32b-instruct,250,0.55832901,0,mini-swe-agent-1,,
cd5ae813-44ef-411d-9eb3-9cc88788941b,APIError,sympy__sympy-21612,sbv-qwen2-5-coder-32b-instruct,5,0.00123954,0,mini-swe-agent-1,,
57b54541-195a-4e0b-9ef6-42d018fd1b16,Submitted,sympy__sympy-21847,sbv-qwen2-5-coder-32b-instruct,30,0.016949339999999993,1,mini-swe-agent-1,,
7ffec9e3-a3da-4344-b6ce-ad6e4bf33002,APIError,sympy__sympy-21930,sbv-qwen2-5-coder-32b-instruct,76,0.10485596999999998,0,mini-swe-agent-1,,
ff1ccd17-61c8-43c4-99b7-647246fdaf2f,RetryError,sympy__sympy-22080,sbv-qwen2-5-coder-32b-instruct,143,0.36640199999999995,0,mini-swe-agent-1,,
f39291c4-62cc-4f54-8d66-e9f7087af186,APIError,sympy__sympy-22456,sbv-qwen2-5-coder-32b-instruct,26,0.013526460000000004,0,mini-swe-agent-1,,
5e4c2479-e94f-4973-b414-01ef222764e3,APIError,sympy__sympy-22714,sbv-qwen2-5-coder-32b-instruct,18,0.00538401,0,mini-swe-agent-1,,
a5900c0f-de6a-42f3-8071-1e89d492df3a,Submitted,sympy__sympy-22914,sbv-qwen2-5-coder-32b-instruct,33,0.024590129999999995,1,mini-swe-agent-1,,
ce5060db-a321-42a6-ac05-c3afb5bd5de7,APIError,sympy__sympy-23262,sbv-qwen2-5-coder-32b-instruct,23,0.017068469999999995,0,mini-swe-agent-1,,
81526444-61c3-4fdc-82b0-97fbf0340876,APIError,sympy__sympy-23413,sbv-qwen2-5-coder-32b-instruct,24,0.01230627,0,mini-swe-agent-1,,
c1f89171-e0c1-4bd1-9805-8474e5d92fb9,Submitted,sympy__sympy-23534,sbv-qwen2-5-coder-32b-instruct,17,0.0040497,1,mini-swe-agent-1,,
1ed99bce-50aa-4fb0-b461-0dd899301b2f,RetryError,sympy__sympy-23824,sbv-qwen2-5-coder-32b-instruct,139,0.2173518,0,mini-swe-agent-1,,
1ed07990-7042-4ae4-af71-f80474767527,APIError,sympy__sympy-23950,sbv-qwen2-5-coder-32b-instruct,39,0.02483718,0,mini-swe-agent-1,,
4a4b14bb-99e0-4151-96e7-647aef6e1565,APIError,sympy__sympy-24066,sbv-qwen2-5-coder-32b-instruct,154,0.21439925999999995,0,mini-swe-agent-1,,
46915fdb-b875-4d88-8761-55a6ccecec9b,APIError,sympy__sympy-24213,sbv-qwen2-5-coder-32b-instruct,39,0.02231406,0,mini-swe-agent-1,,
7af49fbc-eead-4d88-a68d-12e90255006c,APIError,sympy__sympy-24443,sbv-qwen2-5-coder-32b-instruct,80,0.16889348999999995,0,mini-swe-agent-1,,
2e50c42a-96e1-4bfc-befe-38201ccbdd3c,APIError,sympy__sympy-24539,sbv-qwen2-5-coder-32b-instruct,142,0.29829174000000014,0,mini-swe-agent-1,,
15290a9a-11bb-4261-b63f-d374113ba5e4,APIError,sympy__sympy-24562,sbv-qwen2-5-coder-32b-instruct,30,0.017817509999999998,0,mini-swe-agent-1,,
16a6430e-c9f4-4c9f-9437-b3efbed43501,APIError,sympy__sympy-24661,sbv-qwen2-5-coder-32b-instruct,44,0.04644455999999999,0,mini-swe-agent-1,,
