model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
o4-mini,1,2,120,0.0,0.0,0.5003849114703618,0.0,0.10722533817222038
o4-mini,1,3,120,1.0,0.6096997690531177,1.0,0.4,0.7020785219399538
o4-mini,1,4,120,0.0,0.0,0.19245573518090833,0.4,0.18409765753876606
o4-mini,2,0,120,0.0,0.0,0.5003849114703618,0.4,0.25008248102936326
o4-mini,2,1,120,1.0,0.5334872979214781,1.0,0.4,0.685747278126031
o4-mini,2,2,120,1.0,0.6235565819861432,1.0,0.4,0.7050478389970307
o4-mini,2,3,120,0.0,0.0,0.3367975365665896,0.561662817551963,0.272764764104256
o4-mini,2,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
o4-mini,3,0,120,0.0,0.0,0.19245573518090833,0.6,0.2555262289673375
o4-mini,3,1,120,1.0,0.23787528868360278,1.0,0.4,0.6224018475750578
o4-mini,3,2,120,1.0,0.6420323325635104,1.0,0.4,0.7090069284064666
o4-mini,3,3,120,0.0,0.0,0.2963818321785989,0.0,0.06351039260969978
o4-mini,3,4,120,0.0,0.0,0.2694380292532717,0.4,0.20059386341141536
o4-mini,4,0,120,0.0,0.0,0.5254041570438799,0.0,0.1125866050808314
o4-mini,4,1,120,1.0,0.581986143187067,1.0,0.4,0.6961398878258
o4-mini,4,2,120,0.0,0.0,0.4984603541185528,0.4,0.24967007588254703
o4-mini,4,3,120,0.0,0.0,0.7986913010007699,0.0,0.1711481359287364
o4-mini,4,4,120,0.0,0.0,0.5600461893764433,0.4,0.26286704058066646
gpt-4o,0,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,0,1,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o,0,2,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o,0,3,3,1.0,0.5,1.0,0.8,0.8214285714285714
gpt-4o,0,4,3,1.0,0.5,1.0,0.8,0.8214285714285714
gpt-4o,1,0,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
gpt-4o,1,1,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
gpt-4o,1,2,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o,1,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gpt-4o,1,4,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o,2,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,2,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,2,2,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,2,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,2,4,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gpt-4o,3,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,3,1,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,3,2,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,3,3,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
gpt-4o,3,4,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,4,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,4,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,4,2,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,4,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,4,4,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,0,0,6,1.0,0.9,1.0,0.8,0.9071428571428571
gpt-4o,0,1,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,0,2,6,1.0,0.9499999999999998,1.0,0.8,0.9178571428571428
gpt-4o,0,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,0,4,6,1.0,0.9,1.0,0.8,0.9071428571428571
gpt-4o,1,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,1,1,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,1,2,6,1.0,0.9499999999999998,1.0,0.8,0.9178571428571428
gpt-4o,1,3,6,1.0,0.45,1.0,0.8,0.8107142857142857
gpt-4o,1,4,6,1.0,0.75,1.0,0.8,0.875
gpt-4o,2,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,2,1,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,2,2,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,2,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o,2,4,6,1.0,0.85,1.0,0.4,0.7535714285714287
gpt-4o,3,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,3,1,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o,3,2,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,3,3,6,1.0,0.45,1.0,0.8,0.8107142857142857
gpt-4o,3,4,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,4,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o,4,1,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o,4,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o,4,3,6,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,4,4,6,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o,0,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,0,1,13,1.0,0.7333333333333333,1.0,0.4,0.7285714285714285
gpt-4o,0,2,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o,0,3,13,1.0,0.5777777777777777,1.0,0.4,0.6952380952380952
gpt-4o,0,4,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o,1,0,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o,1,1,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o,1,2,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o,1,3,13,1.0,0.5555555555555556,1.0,0.8,0.8333333333333333
gpt-4o,1,4,13,1.0,0.7555555555555555,1.0,0.8,0.8761904761904761
gpt-4o,2,0,13,1.0,0.8444444444444444,1.0,0.4,0.7523809523809524
gpt-4o,2,1,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
gpt-4o,2,2,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o,2,3,13,1.0,0.6222222222222222,1.0,0.4,0.7047619047619048
gpt-4o,2,4,13,1.0,0.7777777777777778,1.0,0.4,0.7380952380952381
gpt-4o,3,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,3,1,13,1.0,0.8666666666666667,1.0,0.4,0.7571428571428571
gpt-4o,3,2,13,1.0,0.8444444444444444,1.0,0.4,0.7523809523809524
gpt-4o,3,3,13,1.0,0.5333333333333333,1.0,0.4,0.6857142857142857
gpt-4o,3,4,13,1.0,0.7555555555555555,1.0,0.8,0.8761904761904761
gpt-4o,4,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,4,1,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o,4,2,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o,4,3,13,1.0,0.5777777777777777,1.0,0.4,0.6952380952380952
gpt-4o,4,4,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o,0,0,28,1.0,0.8367346938775512,1.0,0.8,0.8935860058309039
gpt-4o,0,1,28,1.0,0.7040816326530613,1.0,0.8,0.8651603498542274
gpt-4o,0,2,28,1.0,0.8571428571428571,1.0,0.8,0.8979591836734694
gpt-4o,0,3,28,1.0,0.5510204081632653,1.0,0.4,0.6895043731778426
gpt-4o,0,4,28,1.0,0.7040816326530613,1.0,0.8,0.8651603498542274
gpt-4o,1,0,28,1.0,0.8367346938775512,1.0,1.0,0.9650145772594753
gpt-4o,1,1,28,1.0,0.7755102040816326,1.0,0.4,0.7376093294460642
gpt-4o,1,2,28,1.0,0.8367346938775512,1.0,0.4,0.7507288629737611
gpt-4o,1,3,28,1.0,0.6530612244897959,1.0,0.8,0.8542274052478135
gpt-4o,1,4,28,1.0,0.8571428571428571,1.0,0.4,0.7551020408163265
gpt-4o,2,0,28,1.0,0.8571428571428571,1.0,0.4,0.7551020408163265
gpt-4o,2,1,28,1.0,0.826530612244898,1.0,0.4,0.7485422740524782
gpt-4o,2,2,28,1.0,0.8367346938775512,1.0,0.6,0.8221574344023325
gpt-4o,2,3,28,1.0,0.6836734693877551,1.0,0.4,0.7179300291545189
gpt-4o,2,4,28,1.0,0.20408163265306123,1.0,0.4,0.6151603498542274
gpt-4o,3,0,28,1.0,0.7959183673469387,1.0,0.4,0.7419825072886298
gpt-4o,3,1,28,1.0,0.8163265306122449,1.0,0.4,0.7463556851311954
gpt-4o,3,2,28,1.0,0.7857142857142857,1.0,0.4,0.7397959183673469
gpt-4o,3,3,28,1.0,0.5306122448979592,1.0,0.8,0.8279883381924199
gpt-4o,3,4,28,1.0,0.7755102040816326,1.0,0.4,0.7376093294460642
gpt-4o,4,0,28,1.0,0.7448979591836734,1.0,0.4,0.7310495626822158
gpt-4o,4,1,28,1.0,0.7040816326530613,1.0,0.6,0.7937317784256559
gpt-4o,4,2,28,1.0,0.826530612244898,1.0,0.6,0.8199708454810496
gpt-4o,4,3,28,1.0,0.6122448979591837,1.0,0.4,0.7026239067055393
gpt-4o,4,4,28,1.0,0.4489795918367347,1.0,0.4,0.6676384839650146
gpt-4o,0,0,60,0.0,0.0,0.810077519379845,0.7888372093023255,0.4553156146179402
gpt-4o,0,1,60,0.9953488372093023,0.6,1.0,0.4,0.6990033222591362
gpt-4o,0,2,60,1.0,0.7023255813953488,1.0,0.4,0.7219269102990032
gpt-4o,0,3,60,1.0,0.5534883720930233,1.0,0.4,0.6900332225913621
gpt-4o,0,4,60,1.0,0.6930232558139536,1.0,0.4,0.7199335548172758
gpt-4o,1,0,60,1.0,0.6558139534883721,1.0,0.8,0.8548172757475083
gpt-4o,1,1,60,1.0,0.7069767441860465,1.0,0.8,0.8657807308970099
gpt-4o,1,2,60,1.0,0.5302325581395348,1.0,0.8,0.8279069767441861
gpt-4o,1,3,60,1.0,0.4093023255813953,1.0,1.0,0.8734219269102991
gpt-4o,1,4,60,1.0,0.7441860465116279,1.0,0.8,0.8737541528239203
gpt-4o,2,0,60,1.0,0.7395348837209302,1.0,0.8,0.8727574750830565
gpt-4o,2,1,60,0.9953488372093023,0.6,1.0,0.6,0.7704318936877076
gpt-4o,2,2,60,1.0,0.7209302325581395,1.0,0.4,0.7259136212624585
gpt-4o,2,3,60,1.0,0.3627906976744186,1.0,0.4,0.6491694352159468
gpt-4o,2,4,60,1.0,0.6465116279069767,1.0,0.8,0.8528239202657807
gpt-4o,3,0,60,0.9953488372093023,0.3348837209302326,1.0,1.0,0.8564784053156147
gpt-4o,3,1,60,1.0,0.6511627906976745,1.0,0.4,0.7109634551495017
gpt-4o,3,2,60,1.0,0.6093023255813953,1.0,0.8,0.8448504983388705
gpt-4o,3,3,60,1.0,0.5348837209302325,1.0,0.4,0.686046511627907
gpt-4o,3,4,60,0.0,0.0,0.8294573643410853,0.7981395348837209,0.4627906976744186
gpt-4o,4,0,60,1.0,0.7441860465116279,1.0,0.4,0.7308970099667774
gpt-4o,4,1,60,1.0,0.7209302325581395,1.0,0.4,0.7259136212624585
gpt-4o,4,2,60,0.9953488372093023,0.5255813953488372,1.0,0.8,0.8259136212624585
gpt-4o,4,3,60,1.0,0.5162790697674419,1.0,0.4,0.6820598006644518
gpt-4o,4,4,60,1.0,0.4837209302325582,1.0,0.4,0.6750830564784053
gpt-4o,0,0,120,0.0,0.0,0.7852193995381063,0.0,0.16826129990102276
gpt-4o,0,1,120,1.0,0.5450346420323325,1.0,0.4,0.6882217090069284
gpt-4o,0,2,120,1.0,0.3648960739030023,1.0,0.4,0.649620587264929
gpt-4o,0,3,120,1.0,0.5935334872979214,1.0,0.4,0.6986143187066974
gpt-4o,0,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
gpt-4o,1,0,120,1.0,0.6304849884526559,1.0,0.4,0.7065324975255691
gpt-4o,1,1,120,1.0,0.4087759815242495,1.0,0.8,0.801880567469482
gpt-4o,1,2,120,1.0,0.4295612009237875,1.0,0.8,0.8063345430550973
gpt-4o,1,3,120,1.0,0.43187066974595845,1.0,0.4,0.6639722863741339
gpt-4o,1,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
gpt-4o,2,0,120,0.0,0.0,0.7871439568899153,0.0,0.16867370504783902
gpt-4o,2,1,120,1.0,0.3279445727482679,1.0,0.4,0.6417024084460573
gpt-4o,2,2,120,1.0,0.6882217090069284,1.0,0.8,0.8617617947871989
gpt-4o,2,3,120,1.0,0.5265588914549654,1.0,0.4,0.6842626195974926
gpt-4o,2,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
gpt-4o,3,0,120,0.0,0.0,0.7871439568899153,0.0,0.16867370504783902
gpt-4o,3,1,120,0.9976905311778291,0.5981524249422633,1.0,0.4,0.6991092048828769
gpt-4o,3,2,120,1.0,0.4872979214780601,1.0,0.4,0.6758495546024414
gpt-4o,3,3,120,1.0,0.441108545034642,1.0,0.8,0.8088089739359947
gpt-4o,3,4,120,0.0,0.0,0.7890685142417243,0.0,0.16908611019465522
gpt-4o,4,0,120,0.0,0.0,0.737105465742879,0.4,0.3008083140877598
gpt-4o,4,1,120,1.0,0.6674364896073902,1.0,0.4,0.7144506763444408
gpt-4o,4,2,120,1.0,0.5842956120092379,1.0,0.4,0.6966347740019795
gpt-4o,4,3,120,1.0,0.6096997690531177,1.0,0.4,0.7020785219399538
gpt-4o,4,4,120,0.0,0.0,0.7871439568899153,0.0,0.16867370504783902
o3,0,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,3,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,4,3,1.0,1.0,1.0,1.0,1.0
o3,1,0,3,1.0,1.0,1.0,1.0,1.0
o3,1,1,3,1.0,1.0,1.0,1.0,1.0
o3,1,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,3,3,1.0,1.0,1.0,1.0,1.0
o3,1,4,3,1.0,1.0,1.0,1.0,1.0
o3,2,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,3,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,4,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,1,3,1.0,1.0,1.0,1.0,1.0
o3,3,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,3,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,4,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,0,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,1,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,2,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,3,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,4,3,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,2,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
o3,0,3,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,3,6,1.0,1.0,1.0,1.0,1.0
o3,1,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,2,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,3,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,0,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
o3,3,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,2,6,1.0,1.0,1.0,1.0,1.0
o3,3,3,6,1.0,0.6,1.0,1.0,0.9142857142857144
o3,3,4,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
o3,4,0,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,1,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,2,6,1.0,0.9499999999999998,1.0,0.6,0.8464285714285714
o3,4,3,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,4,6,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,1,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,2,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
o3,0,3,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,4,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,1,13,1.0,1.0,1.0,1.0,1.0
o3,1,2,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,1,3,13,1.0,1.0,1.0,1.0,1.0
o3,1,4,13,1.0,1.0,1.0,1.0,1.0
o3,2,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,1,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,2,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,3,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,2,4,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,0,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,1,13,1.0,1.0,1.0,1.0,1.0
o3,3,2,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,3,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,3,4,13,1.0,1.0,1.0,1.0,1.0
o3,4,0,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
o3,4,1,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,2,13,1.0,0.9777777777777777,1.0,0.6,0.8523809523809524
o3,4,3,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,4,4,13,1.0,1.0,1.0,0.6,0.8571428571428571
o3,0,0,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,0,1,28,1.0,0.9489795918367347,1.0,0.6,0.8462099125364431
o3,0,2,28,1.0,0.9795918367346937,1.0,0.6,0.8527696793002916
o3,0,3,28,1.0,0.9489795918367347,1.0,0.6,0.8462099125364431
o3,0,4,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,1,0,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,1,1,28,1.0,0.9081632653061225,1.0,0.6,0.837463556851312
o3,1,2,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,1,3,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,1,4,28,1.0,0.9489795918367347,1.0,1.0,0.989067055393586
o3,2,0,28,1.0,0.9183673469387755,1.0,0.6,0.8396501457725948
o3,2,1,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,2,2,28,1.0,0.9693877551020408,1.0,0.6,0.8505830903790087
o3,2,3,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,2,4,28,1.0,0.9489795918367347,1.0,0.6,0.8462099125364431
o3,3,0,28,1.0,0.9489795918367347,1.0,0.6,0.8462099125364431
o3,3,1,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,3,2,28,1.0,0.9183673469387755,1.0,0.6,0.8396501457725948
o3,3,3,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,3,4,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,4,0,28,1.0,0.9591836734693877,1.0,0.6,0.8483965014577259
o3,4,1,28,1.0,0.9693877551020408,1.0,0.6,0.8505830903790087
o3,4,2,28,1.0,0.9081632653061225,1.0,0.6,0.837463556851312
o3,4,3,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,4,4,28,1.0,0.9387755102040817,1.0,0.6,0.8440233236151603
o3,0,0,60,0.0,0.0,0.10852713178294578,0.0,0.023255813953488382
o3,0,1,60,0.0,0.0,0.0,0.0,0.0
o3,0,2,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
o3,0,3,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
o3,0,4,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
o3,1,0,60,0.0,0.0,0.04263565891472865,0.0,0.00913621262458471
o3,1,1,60,0.0,0.0,0.11627906976744189,0.0,0.024916943521594688
o3,1,2,60,0.0,0.0,0.019379844961240345,0.0,0.004152823920265788
o3,1,3,60,0.0,0.0,0.04263565891472865,0.0,0.00913621262458471
o3,1,4,60,0.0,0.0,0.0038759689922480503,0.0,0.0008305647840531537
o3,2,0,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
o3,2,1,60,0.0,0.0,0.12790697674418602,0.0,0.02740863787375415
o3,2,2,60,0.0,0.0,0.015503875968992295,0.0,0.0033222591362126346
o3,2,3,60,0.0,0.0,0.0,0.0,0.0
o3,2,4,60,0.0,0.0,0.1317829457364341,0.0,0.028239202657807303
o3,3,0,60,0.0,0.0,0.12015503875968993,0.0,0.025747508305647843
o3,3,1,60,0.0,0.0,0.0,0.0,0.0
o3,3,2,60,0.0,0.0,0.11627906976744189,0.0,0.024916943521594688
o3,3,3,60,0.0,0.0,0.09689922480620154,0.0,0.0207641196013289
o3,3,4,60,0.0,0.0,0.09302325581395349,0.0,0.019933554817275746
o3,4,0,60,0.0,0.0,0.07364341085271314,0.0,0.01578073089700996
o3,4,1,60,0.0,0.0,0.023255813953488396,0.0,0.004983388704318942
o3,4,2,60,0.0,0.0,0.13565891472868213,0.0,0.029069767441860458
o3,4,3,60,0.0,0.0,0.0,0.0,0.0
o3,4,4,60,0.0,0.0,0.0,0.0,0.0
o3,0,0,120,0.0,0.0,0.07120862201693612,0.0,0.015258990432200597
o3,0,1,120,0.0,0.0,0.06158583525789065,0.0,0.013196964698119425
o3,0,2,120,0.0,0.0,0.0,0.0,0.0
o3,0,3,120,0.0,0.0,0.06158583525789065,0.0,0.013196964698119425
o3,0,4,120,0.0,0.0,0.0,0.0,0.0
o3,1,0,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,1,1,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,1,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,1,3,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,1,4,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,2,0,120,0.0,0.0,0.0,0.0,0.0
o3,2,1,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,2,2,120,0.0,0.0,0.0,0.0,0.0
o3,2,3,120,0.0,0.0,0.04811393379522707,0.0,0.0103101286704058
o3,2,4,120,0.0,0.0,0.023094688221709053,0.0,0.004948861761794797
o3,3,0,120,0.0,0.0,0.050038491147036214,0.0,0.010722533817222046
o3,3,1,120,0.0,0.0,0.06158583525789065,0.0,0.013196964698119425
o3,3,2,120,0.0,0.0,0.0211701308698999,0.0,0.00453645661497855
o3,3,3,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,3,4,120,0.0,0.0,0.007698229407236319,0.0,0.0016496205872649256
o3,4,0,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,4,1,120,0.0,0.0,0.05581216320246348,0.0,0.011959749257670746
o3,4,2,120,0.0,0.0,0.0019245573518090568,0.0,0.00041240514681622646
o3,4,3,120,0.0,0.0,0.06543494996150885,0.0,0.014021774991751898
o3,4,4,120,0.0,0.0,0.0,0.0,0.0
claude-sonnet-4-20250514,0,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-20250514,0,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-20250514,1,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,2,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-20250514,2,4,3,1.0,0.3,1.0,0.4,0.6357142857142858
claude-sonnet-4-20250514,3,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,3,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-20250514,3,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,0,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,1,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,2,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,4,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
claude-sonnet-4-20250514,4,4,3,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,0,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,2,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,0,3,6,1.0,0.65,1.0,0.4,0.7107142857142856
claude-sonnet-4-20250514,0,4,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,1,1,6,1.0,1.0,1.0,0.4,0.7857142857142857
claude-sonnet-4-20250514,1,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
claude-sonnet-4-20250514,1,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
